ZONE_NAME,ZONE_FID,DATE,SCENE_ID,PLATFORM,PATH,ROW,YEAR,MONTH,DAY,DOY,AREA,PIXEL_SIZE,PIXEL_COUNT,PIXEL_TOTAL,FMASK_COUNT,FMASK_TOTAL,FMASK_PCT,CLOUD_SCORE,QA,ALBEDO_SUR,EVI_SUR,NDVI_SUR,NDVI_TOA,TS
Desert,3,2001-01-28,LE07_041XXX_20010128,LE07,41,32.0,2001,1,28,28,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,1.852093,0.0,1.161917,3.213463,-0.254635,0.089210,262.896856
Desert,3,2001-02-05,LT05_041XXX_20010205,LT05,41,32.0,2001,2,5,36,633360.0,30.0,703.2235294117645,756.0,578.870588235294,756.0,76.570184,36.537948,0.0,0.303736,-0.000416,0.010989,0.023439,278.056471
Desert,3,2001-02-13,LE07_041XXX_20010213,LE07,41,32.0,2001,2,13,44,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,94.267680,0.0,0.418732,0.020855,0.007962,0.034823,252.849559
Desert,3,2001-02-21,LT05_041XXX_20010221,LT05,41,32.0,2001,2,21,52,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,1.004025,0.010814,-0.010926,0.001657,224.056490
Desert,3,2001-03-01,LE07_041XXX_20010301,LE07,41,32.0,2001,3,1,60,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,14.148604,0.0,0.140484,0.109629,0.188638,0.163851,290.499581
Desert,3,2001-03-17,LE07_041XXX_20010317,LE07,41,32.0,2001,3,17,76,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,1.122170,3.200425,-0.395896,0.141201,244.885002
Desert,3,2001-03-25,LT05_041XXX_20010325,LT05,41,32.0,2001,3,25,84,633360.0,30.0,703.2235294117645,756.0,263.6862745098039,756.0,34.879137,14.172951,0.0,0.154643,0.148340,0.241386,0.209272,297.360740
Desert,3,2001-04-02,LE07_041XXX_20010402,LE07,41,32.0,2001,4,2,92,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,80.842351,0.0,0.555843,1.093327,-0.080067,0.117087,263.139976
Desert,3,2001-04-10,LT05_041XXX_20010410,LT05,41,32.0,2001,4,10,100,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,10.917539,0.0,0.131394,0.142180,0.249232,0.206942,297.406118
Desert,3,2001-04-18,LE07_041XXX_20010418,LE07,41,32.0,2001,4,18,108,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,4.233111,0.0,0.134765,0.152553,0.265752,0.235149,304.778135
Desert,3,2001-04-26,LT05_041XXX_20010426,LT05,41,32.0,2001,4,26,116,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,6.822219,0.0,0.149853,0.172743,0.274628,0.233100,304.882629
Desert,3,2001-05-04,LE07_041XXX_20010504,LE07,41,32.0,2001,5,4,124,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.137716,0.157879,0.281521,0.254399,319.445230
Desert,3,2001-05-12,LT05_041XXX_20010512,LT05,41,32.0,2001,5,12,132,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.172796,0.144225,0.208963,0.182595,318.259242
Desert,3,2001-05-20,LE07_041XXX_20010520,LE07,41,32.0,2001,5,20,140,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.143875,0.098517,0.179084,0.158301,324.541997
Desert,3,2001-05-28,LT05_041XXX_20010528,LT05,41,32.0,2001,5,28,148,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.151694,0.089470,0.155454,0.133656,330.874063
