ZONE_NAME,ZONE_FID,DATE,SCENE_ID,PLATFORM,PATH,ROW,YEAR,MONTH,DAY,DOY,AREA,PIXEL_SIZE,PIXEL_COUNT,PIXEL_TOTAL,FMASK_COUNT,FMASK_TOTAL,FMASK_PCT,CLOUD_SCORE,QA,ALBEDO_SUR,EVI_SUR,NDVI_SUR,NDVI_TOA,TS
Field_2,2,2001-07-23,LE07_041XXX_20010723,LE07,41,32.0,2001,7,23,204,499470.0,30.0,554.7882352941176,604.0,470.12156862745076,604.0,77.834697,53.925207,0.0,0.497328,0.919553,0.031713,0.211425,286.333133
Field_2,2,2001-07-31,LT05_041XXX_20010731,LT05,41,32.0,2001,7,31,212,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,0.014420,0.0,0.231028,0.274358,0.341923,0.325992,311.320469
Field_2,2,2001-08-08,LE07_041XXX_20010808,LE07,41,32.0,2001,8,8,220,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,0.000000,0.0,0.204093,0.545331,0.641732,0.605100,308.004321
Field_2,2,2001-08-16,LT05_041XXX_20010816,LT05,41,32.0,2001,8,16,228,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,0.540747,0.0,0.210448,0.703104,0.737440,0.699243,305.396012
Field_2,2,2001-08-24,LE07_041XXX_20010824,LE07,41,32.0,2001,8,24,236,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,0.000000,0.0,0.225507,0.282815,0.357024,0.343358,315.509703
Field_2,2,2001-09-01,LT05_041XXX_20010901,LT05,41,32.0,2001,9,1,244,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,5.300634,0.0,0.219695,0.324611,0.399363,0.371606,305.762670
Field_2,2,2001-09-09,LE07_041XXX_20010909,LE07,41,32.0,2001,9,9,252,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,4.050583,0.0,0.196498,0.438304,0.548023,0.524999,298.483311
Field_2,2,2001-09-17,LT05_041XXX_20010917,LT05,41,32.0,2001,9,17,260,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,0.350043,0.0,0.184983,0.557698,0.678472,0.633611,297.118471
Field_2,2,2001-09-25,LE07_041XXX_20010925,LE07,41,32.0,2001,9,25,268,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,100.000000,0.0,1.247335,3.458304,-0.282750,0.293216,254.900259
Field_2,2,2001-10-03,LT05_041XXX_20011003,LT05,41,32.0,2001,10,3,276,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,0.125736,0.0,0.197168,0.690556,0.772775,0.728870,297.134460
